SRR10885256.1.1	KJ140089_Johanseninema_constrictum_(Johansenia_constricta)_K2_5P2_:_t	76.190	273	65	0	1	273	153	425	9.42e-53	200
SRR10885256.1.1	KM019985_Stanieria_sp._PCC_7302_:_R	76.190	273	65	0	1	273	452	724	9.42e-53	200
SRR10885256.1.1	LICO01000137_unidentified_cyanobacterium_(Cyanobium_sp.)_BACL30_MAG-120619-bin27_:_G	76.806	263	61	0	11	273	484	746	9.42e-53	200
SRR10885256.1.1	AAXW01000006_Cyanothece_sp._CCY_0110_:_G	76.642	274	62	2	1	273	447	719	9.42e-53	199
SRR10885256.1.1	GQ375048_Limnococcus_limneticus_Svet06_:_T	76.642	274	62	2	1	273	431	703	9.42e-53	199
SRR10885256.1.1	KF052614_Cylindrospermum_maius_CCALA_998_:_(t)	75.824	273	66	0	1	273	154	426	9.42e-53	199
SRR10885256.1.1	NZ_KB904821_filamentous_cyanobacterium_sp._ESFC-1_:_G	76.642	274	62	2	1	273	477	749	9.42e-53	199
SRR10885256.1.1	AB039004_Chroococcidiopsis_sp._PCC_6712_:_R,G	76.923	273	60	3	1	273	456	725	3.29e-52	198
SRR10885256.1.1	AF216942_Synechococcus_sp._PCC_6716_:_r	76.103	272	65	0	2	273	454	725	3.29e-52	198
SRR10885256.1.1	ALWB01000102_Pseudanabaena_biceps_PCC_7429_:_G	76.103	272	65	0	2	273	470	741	3.29e-52	198
SRR10885256.1.1	AB045929_Limnothrix_redekei_NIVA_CYA_277/1_(=NIES-847)_:_T	76.190	273	64	1	2	273	409	681	1.15e-51	196
SRR10885256.1.1	ACDW01000004_Prochlorococcus_marinus_MIT_9202_:_G	76.426	263	62	0	11	273	459	721	1.15e-51	196
SRR10885256.1.1	AJ630446_Cuspidothrix_issatschenkoi_0tu37s7_:_t	75.824	273	66	0	1	273	452	724	1.15e-51	196
SRR10885256.1.1	CBZS010000688_Richelia_intracellularis_RC01_:_G,co-culture	75.824	273	66	0	1	273	472	744	1.15e-51	196
SRR10885256.1.1	CP000111_Prochlorococcus_marinus_MIT_9312_:_G	76.426	263	62	0	11	273	466	728	1.15e-51	196
SRR10885256.1.1	CP000576_Prochlorococcus_marinus_MIT_9301_:_G	76.426	263	62	0	11	273	466	728	1.15e-51	196
SRR10885256.1.1	CP000825_Prochlorococcus_marinus_MIT_9215_:_G	76.426	263	62	0	11	273	466	728	1.15e-51	196
SRR10885256.1.1	DQ185242_Nostoc_sp._PCC_7423_:_R	75.824	273	66	0	1	273	444	716	1.15e-51	196
SRR10885256.1.1	JFMI01000002_Prochlorococcus_sp._scB243_497I20_:_G,u	76.426	263	62	0	11	273	459	721	1.15e-51	196
SRR10885256.1.1	JNAH01000003_Prochlorococcus_marinus_GP2_(=RCC296)_:_G	76.426	263	62	0	11	273	466	728	1.15e-51	196
SRR10885256.1.1	KF246483_Pantanalinema_rosaneae_CENA516_:_(T)	75.824	273	66	0	1	273	452	724	1.15e-51	196
SRR10885256.1.1	NC_008816_Prochlorococcus_marinus_AS9601_:_G	76.426	263	62	0	11	273	484	746	1.15e-51	196
SRR10885256.1.1	NR_026510_Halospirulina_tapeticola_CCC_Baja-95_Cl.2_:_T	75.824	273	66	0	1	273	452	724	1.15e-51	196
SRR10885256.1.1	NZ_AP012549_unidentified_cyanobacterium_EtSB_:_G,co-culture	75.824	273	66	0	1	273	475	747	1.15e-51	196
SRR10885256.1.1	NZ_CP007753_Prochlorococcus_MIT_0604_:_G	76.426	263	62	0	11	273	484	746	1.15e-51	196
SRR10885256.1.1	AF216943_Synechococcus_sp._PCC_6717_:_r	76.103	272	64	1	2	273	454	724	4.01e-51	195
SRR10885256.1.1	AFSJ01000552_Prochloron_didemni_P2-Fiji_:_G,u	75.735	272	66	0	1	272	449	720	4.01e-51	194
SRR10885256.1.1	AFSK01000854_Prochloron_didemni_P3-Solomon_:_G,u	75.735	272	66	0	1	272	330	601	4.01e-51	194
SRR10885256.1.1	AGGA01000118_Prochloron_didemni_P4-Papua_New_Guinea_:_G,u	75.735	272	66	0	1	272	451	722	4.01e-51	194
SRR10885256.1.1	AGRF01000080_Prochloron_didemni_P1-Palau_:_r*,G,u_	75.735	272	66	0	1	272	451	722	4.01e-51	194
SRR10885256.1.1	AJ344562_Myxosarcina_sp._PCC_7325_:_R	75.735	272	66	0	1	272	455	726	4.01e-51	194
SRR10885256.1.1	LIRE01000034_Pseudanabaena_sp._'Roaring_Creek'_:_G	75.735	272	66	0	2	273	450	721	4.01e-51	194
SRR10885256.1.1	NC_023033_Thermosynechococcus_sp._NK55_:_G	75.735	272	66	0	2	273	483	754	4.01e-51	194
SRR10885256.1.1	NR_074328_Thermosynechococcus_elongatus_BP-1_(=_Synechococcus_elongatus_Toray)_:_(T),G	75.735	272	66	0	2	273	481	752	4.01e-51	194
SRR10885256.1.1	NR_114306_Aerosakkonema_funiforme_NIES-2861_(=Lao26)_:_T	75.912	274	65	1	1	273	376	649	4.01e-51	194
SRR10885256.1.1	X63141_Prochloron_didemni_:_t,r*,u	75.735	272	66	0	1	272	451	722	4.01e-51	194
SRR10885256.1.1	KF312342_Kastovskya_adunca_ATA3-4Q-CV17_:_T	76.364	275	62	3	1	273	154	427	1.40e-50	193
SRR10885256.1.1	CACA01000066_Kamptonema_sp._PCC_6506_[Oscillatoria_sp.]_:_G	75.824	273	65	1	2	273	475	747	1.40e-50	192
SRR10885256.1.1	KP221931_Kamptonema_animale_CCALA_139_(=SAG_72.79)_:_T	75.824	273	65	1	2	273	156	428	1.40e-50	192
SRR10885256.1.1	NZ_KB235903_Oscillatoria_formosa_PCC_6407_[Kamptonema_formosum]_:_R,G_	75.824	273	65	1	2	273	482	754	1.40e-50	192
SRR10885256.1.1	AB325535_Tolypothrix_tenuis_PCC_7101_:_R	75.458	273	67	0	1	273	454	726	4.88e-50	191
SRR10885256.1.1	AM230699_Calothrix_desertica_PCC_7102_:_R,G	75.746	268	65	0	6	273	397	664	4.88e-50	191
SRR10885256.1.1	AY172832_Synechococcus_sp._WH_5701_:_R,G	76.046	263	63	0	11	273	461	723	4.88e-50	191
SRR10885256.1.1	CP000117_Anabaena_[Trichormus]_variabilis_ATCC_29413_:_G	75.458	273	67	0	1	273	478	750	4.88e-50	191
SRR10885256.1.1	CP000553_Prochlorococcus_marinus_NATL1A_:_G	76.046	263	63	0	11	273	466	728	4.88e-50	191
SRR10885256.1.1	CP003548_Nostoc_sp._PCC_7107_:_R,G	75.458	273	67	0	1	273	472	744	4.88e-50	191
SRR10885256.1.1	CP003659_Anabaena_cylindrica_PCC_7122_:_R,G	75.458	273	67	0	1	273	474	746	4.88e-50	191
SRR10885256.1.1	DQ185240_Nostoc_sp._PCC_6720_:_R	75.458	273	67	0	1	273	446	718	4.88e-50	191
SRR10885256.1.1	FO818640_Arthrospira_sp._PCC_8005_:_r,G	75.458	273	67	0	1	273	472	744	4.88e-50	191
SRR10885256.1.1	JNAV01000002_Prochlorococcus_sp._MIT_0602_:_G	76.046	263	63	0	11	273	466	728	4.88e-50	191
SRR10885256.1.1	JYON01000056_unidentified_Chroococcales_CENA595_:_G	75.458	273	67	0	1	273	460	732	4.88e-50	191
SRR10885256.1.1	KP688591_Scytolyngbya_timoleontis_XS01_:_T(?)	75.458	273	67	0	1	273	483	755	4.88e-50	191
SRR10885256.1.1	NR_074310_Nostoc_sp._PCC_7120_:_r,G	75.458	273	67	0	1	273	479	751	4.88e-50	191
SRR10885256.1.1	NR_117352_Cronbergia_[Cylindrospermum]_siamensis_SAG_B11.82_(=_CCALA_756)_:_(T)_or_t	75.458	273	67	0	1	273	425	697	4.88e-50	191
SRR10885256.1.1	NR_125521_Coleofasciculus_chthonoplastes_WW7_(=SAG_2209)_:_T	75.458	273	67	0	1	273	451	723	4.88e-50	191
SRR10885256.1.1	NZ_ABYK01000016_Arthrospira_maxima_CS-328_(=CCAP_1475/9)_:_G	75.458	273	67	0	1	273	479	751	4.88e-50	191
SRR10885256.1.1	NZ_CM001632_Arthrospira_platensis_C1_(=PCC_9438)_:_G	75.458	273	67	0	1	273	479	751	4.88e-50	191
SRR10885256.1.1	NZ_CP007754_Prochlorococcus_sp._MIT_0801_(=HTCC_1603)_:_G	76.046	263	63	0	11	273	484	746	4.88e-50	191
SRR10885256.1.1	NZ_LAYT01000292_Arthrospira_sp._TJSD091_:_G	75.458	273	67	0	1	273	479	751	4.88e-50	191
SRR10885256.1.1	ALPB01000050_Prochlorococcus_sp._W2_:_G,u	76.515	264	60	2	11	273	459	721	4.88e-50	190
SRR10885256.1.1	ALPD01000082_Prochlorococcus_sp._W4_:_G,u	76.515	264	60	2	11	273	459	721	4.88e-50	190
SRR10885256.1.1	DQ486055_Brasilonema_bromeliae_SPC_951_:_T	75.912	274	64	2	1	273	488	760	4.88e-50	190
SRR10885256.1.1	JXCA01000002_Scytonema_tolypothrichoides_VB-61278_:_G	75.912	274	64	2	1	273	480	752	4.88e-50	190
SRR10885256.1.1	KF746605_Caldora_penicillata_FK13-1_:_T	75.912	274	64	2	1	273	391	663	4.88e-50	190
SRR10885256.1.1	NZ_JH980292_Spirulina_subsalsa_PCC_9445_:_G	75.912	274	64	2	1	273	478	750	4.88e-50	190
SRR10885256.1.1	AF132781_Scytonema_hofmanni_PCC_7110_:_R,G	76.364	275	61	4	1	273	454	726	1.70e-49	189
SRR10885256.1.1	NZ_CM001776_Synechococcus_sp._PCC_7336_:_G	75.368	272	67	0	2	273	477	748	1.70e-49	189
SRR10885256.1.1	X78681_Pleurocapsa_sp._PCC_7516_:_R	75.368	272	67	0	1	272	451	722	1.70e-49	189
SRR10885256.1.1	CP001287_Cyanothece_sp._PCC_8801_:_r,G_	76.000	275	63	3	1	273	472	745	1.70e-49	188
SRR10885256.1.1	CP001701_Cyanothece_sp._PCC_8802_:_r,G_	76.000	275	63	3	1	273	472	745	1.70e-49	188
SRR10885256.1.1	LATL02000182_Limnoraphis_robusta_CS-951_(=Lyngbya_majuscula_CCAP_1446/4)_:_G	75.092	273	68	0	1	273	472	744	5.95e-49	187
SRR10885256.1.1	X70770_Coleofasciculus_chthonoplastes_PCC_7420_:_R,G	75.092	273	68	0	1	273	451	723	5.95e-49	187
SRR10885256.1.1	ACSK03000262_Arthrospira_platensis_Paraca_:_G	75.092	273	68	0	1	273	477	749	5.95e-49	187
SRR10885256.1.1	AF053397_Prochlorococcus_marinus_MIT_9303_:_G	75.665	263	64	0	11	273	458	720	5.95e-49	187
SRR10885256.1.1	AF311217_Prochlorococcus_marinus_EQPAC1_(=RCC278)_:_G	75.665	263	64	0	11	273	459	721	5.95e-49	187
SRR10885256.1.1	AM230668_Tolypothrix_sp._PCC_7415_:_R	75.092	273	68	0	1	273	395	667	5.95e-49	187
SRR10885256.1.1	AM230669_Tolypothrix_sp._PCC_7504_:_R	75.092	273	68	0	1	273	395	667	5.95e-49	187
SRR10885256.1.1	AM709626_Cyanobium_sp._PCC_7001_:_R,G	75.665	263	64	0	11	273	447	709	5.95e-49	187
SRR10885256.1.1	AY038034_Nodularia_sp._PCC_9350_:_R	75.092	273	68	0	1	273	462	734	5.95e-49	187
SRR10885256.1.1	AY577536_Nostoc_commune_EV1-KK1_:_t	75.092	273	68	0	1	273	154	426	5.95e-49	187
SRR10885256.1.1	BX548174_Prochlorococcus_marinus_CCMP1986_(=CCMP1378_or_MED4)_:_G	75.665	263	64	0	11	273	466	728	5.95e-49	187
SRR10885256.1.1	BX548175_Prochlorococcus_marinus_MIT_9313_:_G	75.665	263	64	0	11	273	466	728	5.95e-49	187
SRR10885256.1.1	CP000095_Prochlorococcus_marinus_NATL2A_:_G	75.665	263	64	0	11	273	452	714	5.95e-49	187
SRR10885256.1.1	CP000552_Prochlorococcus_marinus_MIT_9515_:_G	75.665	263	64	0	11	273	466	728	5.95e-49	187
SRR10885256.1.1	CP001037_Nostoc_punctiforme_PCC_73102_(=ATCC_29133)_:_R,G	75.092	273	68	0	1	273	479	751	5.95e-49	187
SRR10885256.1.1	CP003943_Calothrix_sp._PCC_7507_:_R,G	75.092	273	68	0	1	273	474	746	5.95e-49	187
SRR10885256.1.1	DQ393279_Arthrospira_platensis_NIES-39_(=IAM_M-135)_:_G	75.092	273	68	0	1	273	472	744	5.95e-49	187
SRR10885256.1.1	FJ158997_Desertifilum_tharense_PD2001/TDC17_(=_CCAP_1420/4,_BISR/CYANO/61)_:_T	75.092	273	68	0	1	273	368	640	5.95e-49	187
SRR10885256.1.1	HF912386_Calochaete_cimrmanii_CCALA_1012_(=isolate_RKST551)_:_T	75.092	273	68	0	1	273	154	426	5.95e-49	187
SRR10885256.1.1	HQ012539_Godleya_alpina_LCR-CYTOL_:_T	75.092	273	68	0	1	273	110	382	5.95e-49	187
SRR10885256.1.1	HQ658457_Annamia_toxica_HOs24_:_T	75.092	273	68	0	1	273	396	668	5.95e-49	187
SRR10885256.1.1	JN695682_Toxopsis_calypsus_PLF_:_T	75.092	273	68	0	1	273	474	746	5.95e-49	187
SRR10885256.1.1	JN854138_Limnoraphis_robusta_CCALA_966_:_(T)	75.092	273	68	0	1	273	141	413	5.95e-49	187
SRR10885256.1.1	JNBA01000052_Prochlorococcus_sp._MIT_0701_(=HTCC_1600)_:_G	75.665	263	64	0	11	273	466	728	5.95e-49	187
SRR10885256.1.1	JNBB01000057_Prochlorococcus_sp._MIT_0702__(=HTCC_1601)_:_G	75.665	263	64	0	11	273	466	728	5.95e-49	187
SRR10885256.1.1	JNBC01000051_Prochlorococcus_sp._MIT_0703_(=HTCC_1602)_:_G	75.665	263	64	0	11	273	466	728	5.95e-49	187
SRR10885256.1.1	JTCM01000011_Hassallia_byssoidea_VB512170_:_G	75.092	273	68	0	1	273	481	753	5.95e-49	187
SRR10885256.1.1	JX827161_Tolypothrix_sp._PCC_7601_(=Fremyella_diplosiphon_UTEX_B_481)_:_r,G	75.092	273	68	0	1	273	446	718	5.95e-49	187
SRR10885256.1.1	KM199732_Dactylothamnos_antarcticus_CENA410_:_t	75.092	273	68	0	1	273	453	725	5.95e-49	187
SRR10885256.1.1	KM268878_Roholtiella_edaphica_CCALA_1063_(=JOH39)_:_T	75.092	273	68	0	1	273	134	406	5.95e-49	187
SRR10885256.1.1	LFEK01000058_Synechococcus_sp._GFB01_:_G	75.665	263	64	0	11	273	484	746	5.95e-49	187
SRR10885256.1.1	NR_125711_Arthrospira_platensis_PCC_7345_:_R	75.092	273	68	0	1	273	450	722	5.95e-49	187
SRR10885256.1.1	KC986936_Okeania_hirsuta_PAB-10-Feb-10-1_:_T	75.547	274	65	2	1	273	357	629	2.08e-48	186
SRR10885256.1.1	AB015059_Synechococcus_sp._PCC_7003_:_R	75.000	272	68	0	1	272	452	723	2.08e-48	185
SRR10885256.1.1	BAWS01000049_Synechococcus_sp._NKBG042902_:_G	75.000	272	68	0	1	272	471	742	2.08e-48	185
SRR10885256.1.1	CP000951_Synechococcus_sp._PCC_7002_:_r,G	75.000	272	68	0	1	272	456	727	2.08e-48	185
SRR10885256.1.1	CP003946_Leptolyngbya_sp._PCC_7376_:_G	75.000	272	68	0	1	272	470	741	2.08e-48	185
SRR10885256.1.1	NR_125585_Oxynema_thaianum_CCALA_960_:_T	75.000	272	68	0	2	273	143	414	2.08e-48	185
SRR10885256.1.1	AM709625_Prochlorothrix_hollandica_PCC_9006_(=CCAP_1490/1_or_SAG_10.89)_:_T,R,G	75.379	264	65	0	10	273	447	710	7.24e-48	184
SRR10885256.1.1	HM748318_Loriellopsis_cavernicola_LF-B5_:_T	75.458	273	65	2	2	273	475	746	7.24e-48	184
SRR10885256.1.1	AAOK01000002_Synechococcus_sp._WH_7805_:_r,G	75.285	263	65	0	11	273	478	740	2.53e-47	182
SRR10885256.1.1	AAVU01000018_Lyngbya_sp._PCC_8106_(=CCY_9616)_:_G	74.725	273	69	0	1	273	472	744	2.53e-47	182
SRR10885256.1.1	AE017126_Prochlorococcus_marinus_CCMP1375_(=SS120)_:_T,R,G	75.285	263	65	0	11	273	466	728	2.53e-47	182
SRR10885256.1.1	AF334692_Spirirestis_rafaelensis_SR6_(clonal_isolate_of_SR70=UTEX_2660)_:_T	74.725	273	69	0	1	273	154	426	2.53e-47	182
SRR10885256.1.1	AJ000714_Lyngbya_aestuarii_PCC_7419_:_R	74.725	273	69	0	1	273	456	728	2.53e-47	182
SRR10885256.1.1	AJ133164_Calothrix_sp._PCC_7714_:_R	74.725	273	69	0	1	273	452	724	2.53e-47	182
SRR10885256.1.1	AJ133181_Nodularia_sphaerocarpa_PCC_7804_:_R	74.725	273	69	0	1	273	455	727	2.53e-47	182
SRR10885256.1.1	AJUB01000011_unidentified_Oscillatoriales_JSC-12_:_G	74.725	273	69	0	1	273	465	737	2.53e-47	182
SRR10885256.1.1	AM710380_Anathece_clathrata_M10D5_:_T	75.285	263	65	0	11	273	459	721	2.53e-47	182
SRR10885256.1.1	AP017295_Nostoc_sp._NIES-3756_:_G	74.725	273	69	0	1	273	472	744	2.53e-47	182
SRR10885256.1.1	AUZM01000181_Lyngbya_aestuarii_BL_J_:_G	74.725	273	69	0	1	273	472	744	2.53e-47	182
SRR10885256.1.1	AY038032_Anabaena_[Dolichospermum]_flos-aquae_PCC_9302_:_r	74.725	273	69	0	1	273	453	725	2.53e-47	182
SRR10885256.1.1	AY577534_Mojavia_pulchra_JT2-VF2_:_T	74.725	273	69	0	1	273	154	426	2.53e-47	182
SRR10885256.1.1	AZXL01000011_Synechococcus_sp._CC9616_:_G	75.285	263	65	0	11	273	466	728	2.53e-47	182
SRR10885256.1.1	CP000878_Prochlorococcus_marinus_MIT_9211_:_G	75.285	263	65	0	11	273	466	728	2.53e-47	182
SRR10885256.1.1	CP001842_Atelocyanobacterium_thalassa_ALOHA_(phylotype_UCYN-A)_:_G,u	74.725	273	69	0	1	273	471	743	2.53e-47	182
SRR10885256.1.1	CP003552_Nostoc_sp._PCC_7524_:_R,G	74.725	273	69	0	1	273	460	732	2.53e-47	182
SRR10885256.1.1	CP003630_Microcoleus_sp._PCC_7113_:_G	74.725	273	69	0	1	273	463	735	2.53e-47	182
SRR10885256.1.1	CP003947_Cyanobacterium_aponinum_PCC_10605_:_G	74.725	273	69	0	1	273	471	743	2.53e-47	182
SRR10885256.1.1	CP012036_Nostoc_piscinale_CENA21_:_G	74.725	273	69	0	1	273	478	750	2.53e-47	182
SRR10885256.1.1	DQ185241_Nodularia_spumigena_PCC_73104_:_R	74.725	273	69	0	1	273	454	726	2.53e-47	182
SRR10885256.1.1	FJ497721_Synechococcus_sp._KORDI-52_:_G	75.285	263	65	0	11	273	433	695	2.53e-47	182
SRR10885256.1.1	HQ873481_Wilmottia_murrayi_CCALA_843_(=KGI28)_:_T	74.725	273	69	0	1	273	143	415	2.53e-47	182
SRR10885256.1.1	JNAU01000004_Prochlorococcus_MIT_0601_:_G	75.285	263	65	0	11	273	466	728	2.53e-47	182
SRR10885256.1.1	JNBE01000008_Prochlorococcus_sp._SS52_:_G	75.285	263	65	0	11	273	459	721	2.53e-47	182
SRR10885256.1.1	KJ737428_Cyanocohniella_calida_CCALA_1049_:_T	74.725	273	69	0	1	273	154	426	2.53e-47	182
SRR10885256.1.1	NC_008319_Synechococcus_sp._CC9311_:_G	75.285	263	65	0	11	273	484	746	2.53e-47	182
SRR10885256.1.1	NZ_ALVU02000001_Synechocystis_sp._PCC_7509_:_R,G	74.725	273	69	0	1	273	481	753	2.53e-47	182
SRR10885256.1.1	NZ_CP006269_Synechococcus_sp._KORDI-100_:_G	75.285	263	65	0	11	273	484	746	2.53e-47	182
SRR10885256.1.1	NZ_CP011941_Synechococcus_sp._WH_8020_:_G	75.285	263	65	0	11	273	484	746	2.53e-47	182
SRR10885256.1.1	ADXM01000002_Synechococcus_sp._CB0205_:_G	75.758	264	62	2	11	273	465	727	2.53e-47	181
SRR10885256.1.1	AY380791_Chroogloeocystis_siderophila_5.2_s.c.1_(=ATCC_BAA-845,_NIES-1031,_CCAP_1419/1)_:_(T)	75.182	274	66	2	1	273	325	597	2.53e-47	181
SRR10885256.1.1	NR_102460_Gloeocapsa_sp._PCC_7428_:_R,G	75.182	274	66	2	1	273	473	745	2.53e-47	181
SRR10885256.1.1	AADV02000003_Crocosphaera_watsonii_WH_8501_:_(T),G	75.636	275	63	4	1	273	450	722	8.82e-47	180
SRR10885256.1.1	AB039006_Pleurocapsa_sp._PCC_7319_:_R,G	75.547	274	61	4	1	272	452	721	8.82e-47	180
SRR10885256.1.1	AESD01000223_Crocosphaera_watsonii_WH_0003_:_G	75.636	275	63	4	1	273	482	754	8.82e-47	180
SRR10885256.1.1	CAQK01000283_Crocosphaera_watsonii_WH_8502_:_G	75.636	275	63	4	1	273	454	726	8.82e-47	180
SRR10885256.1.1	CAQL01000197_Crocosphaera_watsonii_WH_0005_:_G	75.636	275	63	4	1	273	454	726	8.82e-47	180
SRR10885256.1.1	CAQM01000300_Crocosphaera_watsonii_WH_0401_:_G	75.636	275	63	4	1	273	428	700	8.82e-47	180
SRR10885256.1.1	CP003607_Oscillatoria_acuminata_PCC_6304_:_R,G	74.632	272	69	0	2	273	465	736	8.82e-47	180
SRR10885256.1.1	DQ460703_Chroococcus_turgidus_HUW_799_:_E	75.458	273	64	3	2	273	242	512	8.82e-47	180
SRR10885256.1.1	FR873836_Aphanothece_microscopica_CCY153_:_(T)	74.818	274	68	1	1	273	94	367	8.82e-47	180
SRR10885256.1.1	NZ_KB235948_Oscillatoria_princeps_PCC_10802_(=NIVA_CYA_150)_:_G	74.632	272	69	0	2	273	478	749	8.82e-47	180
SRR10885256.1.1	JTHE01000274_Lyngbya_confervoides_BDU141951_:_G	75.092	273	66	2	2	273	474	745	8.82e-47	179
SRR10885256.1.1	NZ_JTJD01000271_Aphanocapsa_montana_BDHKU210001_:_G	75.092	273	66	2	2	273	484	755	8.82e-47	179
SRR10885256.1.1	EF126149_Rubidibacter_lacunae_KORDI_51-2_:_T,G	74.725	273	68	1	1	273	421	692	3.08e-46	178
SRR10885256.1.1	AM230700_Calothrix_sp._PCC_7103_:_R,G	74.627	268	68	0	6	273	397	664	3.08e-46	178
SRR10885256.1.1	AF311293_Synechococcus_sp._WH_8103_:_R	74.905	263	66	0	11	273	461	723	3.08e-46	178
SRR10885256.1.1	AJ133154_Aphanizomenon_flos-aquae_PCC_7905_:_R	74.359	273	70	0	1	273	455	727	3.08e-46	178
SRR10885256.1.1	ALWD01000061_[Scytonema_hofmanni]_UTEX_2349__(=Tolypothrix_sp._PCC_9009)_:_G	74.359	273	70	0	1	273	460	732	3.08e-46	178
